8,0,0,6,1,1,0,0,8025796000685,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1222,,,0.000000,0.000000,0.000000,0.000000,2,0,1,0,2,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2013-12-12 13:09:30","2015-07-17 15:44:41",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Olio-di-Mandorle-Dolci-I-Provenzali-2-pz-da-250-ml-/370843542005?pt=Cura_del_Corpo&hash=item5657ff61f5
11,0,0,4,1,1,0,0,8025796001439,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1310,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 15:27:02","2015-07-17 15:35:18",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,
12,0,0,5,1,1,0,0,8025796001453,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1334,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 15:37:24","2015-10-01 15:15:14",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Shampoo-Semi-di-Lino-I-Provenzali-3-pz-250-ml-/370844079843?pt=Cura_dei_Capelli&hash=item56580796e3
13,0,0,7,1,1,0,0,8025796000210,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1030.39,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 15:47:13","2015-08-27 16:18:39",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Saponetta-Vegetale-Extrafine-I-Provenzali-Camomilla-6-pezzi-da-100-g-/370803278955?pt=Cura_del_Corpo&hash=item565599046b
14,0,0,8,1,1,0,0,8025796000173,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1002,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:10:57","2015-02-04 12:41:50",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Saponetta-Marsiglia-Extrafina-I-Provenzali-6-pz-da-150-g-/321153000234?pt=Cura_del_Corpo&hash=item4ac635e32a
15,0,0,15,1,1,0,0,8025796002696,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1654,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:13:50","2015-05-07 10:06:09",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Bagnetto-Corpo-e-Capelli-Biologico-Bimbi-3-pz-da-250-mL-/321153019227?pt=Cura_del_Corpo&hash=item4ac6362d5b
16,0,0,14,1,1,0,0,8025796002603,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1704,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:15:04","2016-02-18 09:24:46",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Shampoo-Sapote-I-Provenzali-2-pz-250-ml-/321152850556?pt=Cura_dei_Capelli&hash=item4ac6339a7c
17,0,0,13,1,1,0,0,8025796002191,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1601,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:16:49","2016-01-07 09:07:54",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Olio-Puro-di-Argan-I-Provenzali-Bio-2-pezzi-da-50-ml-/321152264196?pt=Cura_del_Corpo&hash=item4ac62aa804
18,0,0,12,1,1,0,0,8025796000241,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1114,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:18:01","2015-10-29 16:16:25",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Bucato-Liquido-Marsiglia-I-Provenzali-3-pz-da-1000-ml-/370844136443?pt=Altro_per_Bellezza_e_Salute&hash=item56580873fb
19,0,0,11,1,1,0,0,8025796001538,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1362,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:19:24","2015-03-02 12:28:23",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Saponetta-allo-Zolfo-I-Provenzali-6-pezzi-da-100-g-/321152237469?pt=Cura_del_Viso_e_della_Pelle&hash=item4ac62a3f9d
20,0,0,10,1,1,0,0,8025796001644,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1322,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:20:34","2015-07-17 12:33:22",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,http://www.ebay.it/itm/Detergente-Intimo-Lenitivo-I-Provenzali-4-pz-/370844077525?pt=Cura_del_Corpo&hash=item5658078dd5
21,0,0,9,1,1,0,0,8025796001910,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1427,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-01-14 17:22:17","2015-08-31 14:31:56",0,http://www.amazon.it/s?ie=UTF8&field-keywords=I%20Provenzali%20-%20natura%20senza%20compromessi&index=sporting&search-type=ss,"http://www.ebay.it/itm/Sapone-Extradolce-I-Provenzali- allUva-e-Mora-6-pz-da-150-g-/321152845309?  pt=Cura_del_Corpo&hash=item4ac63385fd"
23,0,0,6,1,0,0,0,8025796001606,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1220,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-11-27 17:08:38",0,,http://www.ebay.it/itm/Sapone-Corpo-I-Provenzali-4-pezzi-da-250-g-/370843539248?pt=Cura_del_Corpo&hash=item5657ff5730&_uhb=1
24,0,0,6,1,0,0,0,8025796001934,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1217,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-06-03 12:10:51",0,,http://www.ebay.it/itm/Bagno-Schiuma-Mandorle-I-Provenzali-24-pz-da-400-ml-/321069102147?pt=Cura_del_Corpo&hash=item4ac135b443
25,0,0,6,1,0,0,0,8025796001958,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1229,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:46:43",0,,http://www.ebay.it/itm/Stick-Labbra-Olio-di-Mandorle-Dolci-I-Provenzali-4-pz-/321152259870?pt=Cura_del_Corpo&hash=item4ac62a971e&_uhb=1
26,0,0,6,1,0,0,0,8025796001972,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1216,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2016-01-07 09:35:55",0,,http://www.ebay.it/itm/Crema-Corpo-Mandorle-I-Provenzali-2-pezzi-da-100-ml-/321152257131?pt=Cura_del_Corpo&hash=item4ac62a8c6b
27,0,0,13,1,0,0,0,8025796002214,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1604,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-05-07 09:56:56",0,,http://www.ebay.it/itm/Burro-di-Argan-I-Provenzali-Bio-2-pz-da-75-ml-/321152275700?pt=Cura_del_Corpo&hash=item4ac62ad4f4&_uhb=1
28,0,0,13,1,0,0,0,8025796002252,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1610,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-06-03 15:13:22",0,,http://www.ebay.it/itm/Balsamo-Labbra-Argan-I-Provenzali-Bio-3-pz-da-5-7-ml-/321152268855?pt=Cura_del_Corpo&hash=item4ac62aba37&_uhb=1
29,0,0,13,1,0,0,0,8025796002764,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1614,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:57:12",0,,http://www.ebay.it/itm/Saponetta-Viso-Argan-I-Provenzali-Bio-6-pz-da-150-g-/321248465512?pt=Cura_del_Corpo&hash=item4acbe69268&_uhb=1
30,0,0,13,1,0,0,0,8025796002467,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1619,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2016-01-07 09:13:41",0,,http://www.ebay.it/itm/Salviette-Struccanti-Argan-I-Provenzali-24-x-20-pezzi-/370754339109?pt=Cura_del_Corpo&hash=item5652ae4125&_uhb=1
31,0,0,13,1,0,0,0,8025796003570,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1622,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-10-08 16:55:59",0,,http://www.ebay.it/itm/Gel-Corpo-Argan-I-Provenzali-Bio-6-pezzi-da-125-ml-/370447725700?pt=Cura_del_Corpo&hash=item564067b484
32,0,0,13,1,0,0,0,8025796003594,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1625,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-10-08 16:54:20",0,,
33,0,0,14,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1701,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:58:20",0,,http://www.ebay.it/itm/I-PROVENZALI-Bio-Olio-Di-Sapote-Shampoo-Fortificante-da-250-ML-NUOVO-/271378292856?pt=Cura_dei_Capelli&hash=item3f2f682078
34,0,0,14,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1707,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:57:42",0,,http://www.ebay.it/itm/Balsamo-Sapote-I-Provenzali-2-pz-200-ml-/321152850990?pt=Cura_dei_Capelli&hash=item4ac6339c2e&_uhb=1
35,0,0,14,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1710,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:59:48",0,,http://www.ebay.it/itm/Impacco-Capelli-Sapote-I-Provenzali-2-pz-200-ml-/321152851713?pt=Cura_dei_Capelli&hash=item4ac6339f01&_uhb=1
36,0,0,14,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1713,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:58:58",0,,http://www.ebay.it/itm/Fiala-Capelli-Sapote-I-Provenzali-2-pz-per-10-fiale-da-10-ml-/370844056256?pt=Cura_dei_Capelli&hash=item5658073ac0&_uhb=1
37,0,0,15,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1651,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-12-01 09:05:09",0,,http://www.ebay.it/itm/Olio-Idratante-Biologico-Bimbi-12-pz-da-125-mL-/321113829856?pt=Cura_del_Corpo&hash=item4ac3e031e0
38,0,0,15,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1657,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:50:54",0,,http://www.ebay.it/itm/Latte-Detergente-Biologico-Bimbi-24-pz-da-200-mL-/321113840007?pt=Cura_del_Corpo&hash=item4ac3e05987
39,0,0,15,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1660,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-10-08 17:03:00",0,,http://www.ebay.it/itm/Crema-Protettiva-Biologica-Bimbi-2-pz-da-75-mL-/321153018259?pt=Cura_del_Corpo&hash=item4ac6362993
40,0,0,15,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1663,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"0000-00-00 00:00:00","2015-02-05 10:52:37",0,,http://www.ebay.it/itm/Salvietta-Detergente-Delicata-Biologica-Bimbi-3-pz-da-64-salviette-/321153015388?pt=Cura_del_Corpo&hash=item4ac6361e5c
41,0,0,15,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1751,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,1,0,"0000-00-00 00:00:00","2015-10-29 16:59:49",0,,http://www.ebay.it/itm/Olio-Elasticizzante-Biologico-Mamma-2-pz-da-200-ml-/370844202716?pt=Cura_del_Corpo&hash=item56580976dc
42,0,0,4,1,0,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1301,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-05 16:36:50","2015-02-05 10:31:21",0,,http://www.ebay.it/itm/Olio-Elasticizzante-Biologico-Mamma-2-pz-da-200-ml-/370844202716?pt=Cura_del_Corpo&hash=item56580976dc
43,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1309,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 15:46:02","2015-02-05 10:26:46",0,,
44,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1319,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 15:56:55","2015-06-03 12:19:33",0,,
45,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1304,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:09:39","2015-07-17 16:16:37",0,,
46,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1323,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:13:54","2015-02-05 10:28:39",0,,
47,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1099,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,0,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:22:45","2015-02-05 10:28:58",0,,
48,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1325,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:33:08","2015-06-04 08:50:14",0,,
50,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1316,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:39:49","2016-01-05 12:02:02",0,,
51,0,0,4,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1313,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:45:04","2015-07-17 12:25:37",0,,
52,0,0,5,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1337,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:47:55","2015-06-03 14:29:49",0,,
53,0,0,5,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1340,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:50:56","2015-10-01 15:26:50",0,,
54,0,0,5,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1331,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:54:05","2015-10-02 15:24:51",0,,
55,0,0,8,1,1,0,0,8025796003815,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1004,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 16:56:38","2015-07-17 11:27:37",0,,
56,0,0,8,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1008,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:01:56","2015-03-02 11:24:35",0,,
57,0,0,8,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1005,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:04:46","2015-03-02 11:15:56",0,,
58,0,0,8,1,1,0,0,8025796000074,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1012,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:07:30","2015-08-27 16:02:44",0,,
59,0,0,8,1,1,0,0,8025796003792,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1016,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:11:07","2015-06-03 15:15:45",0,,
60,0,0,9,1,1,0,0,8025796003709,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1450,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:17:36","2015-10-29 17:29:05",0,,
61,0,0,9,1,1,0,0,8025796002542,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1417,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:24:24","2015-07-24 15:21:56",0,,
62,0,0,10,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1321,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:26:46","2015-04-13 11:55:32",0,,
64,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1096,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:31:56","2015-07-02 14:24:41",0,,
65,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1102,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,0,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:34:33","2015-02-05 10:00:28",0,,
66,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1105,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,0,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:36:53","2015-02-05 10:00:47",0,,
67,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1225,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:39:26","2016-02-01 12:28:56",0,,
68,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1228,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:41:44","2015-05-06 18:05:40",0,,
69,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1108,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,0,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:44:18","2015-02-05 10:01:45",0,,
70,0,0,11,1,1,0,0,8025796001156,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1237,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:46:29","2015-02-05 10:02:28",0,,
71,0,0,11,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1111,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,0,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:48:27","2015-02-05 10:02:08",0,,
72,0,0,11,1,1,0,0,8025796000715,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1255,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:50:31","2015-02-27 15:09:04",0,,
73,0,0,12,1,1,0,0,,,0.000000,0,1,0.000000,0.000000,,0.000000,0.00,1117,,,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,1,404,0,1,0000-00-00,new,1,1,both,0,0,0,0,"2014-06-06 17:53:02","2015-10-29 16:13:10",0,,
